time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.08398715384558524,0.19706990941737745,11.159872078569567,0.07010980046751136,0.043692821891872846,0.0,-0.2717821061996562,0.5494094546679504,2.459429555458313,-0.05323522183035988,0.009350405180105851,0.0,484.37684031791457,484.7280391196703,482.9585520745329,482.9043299542639
1.2000000000000006,-0.10130885451457564,0.23162034329181447,11.312602368046194,0.06741282081844968,0.046574250643210746,0.0,-0.3059370785222126,0.6019422769816567,2.631192078195354,-0.06225199109011414,-0.008579412116637486,0.0,466.60555288444675,465.20370179821947,465.8677020879277,465.1601516653339
1.2600000000000007,-0.12069450001728972,0.2692171747596538,11.474865230690128,0.06753410126879444,0.04611678467456137,0.0,-0.3401848863952451,0.6512457246637835,2.7772152706339153,-0.04190680762809527,-0.006895679408604334,0.0,459.1521047888306,459.28578107222506,457.4389081325531,459.054149832355
1.3200000000000007,-0.14216156637872254,0.3097899104926151,11.64625702262988,0.06541649437739228,0.04989113003180101,0.0,-0.3758106589072301,0.7009006321898229,2.935430835668637,-0.03610296826328826,-0.03054588442785104,0.0,463.4449327106826,461.5823675214159,463.6238325502937,464.0788652595693
1.3800000000000008,-0.1657767658483032,0.35321511123667293,11.825888466098037,0.06445136323965794,0.05094793184753854,0.0,-0.4114804779865132,0.7464640812837344,3.051965842940439,-0.02523805087356967,-0.05040584472389756,0.0,451.7250906847958,450.12008078955273,451.2228915029171,452.0987735753157
1.4400000000000008,-0.19180524089089887,0.3997621751020697,12.017668030175685,0.08002834224228472,0.04906411729672566,0.0,-0.45586822825041956,0.8070140120127851,3.339717773023887,0.018865278135105985,-0.06336647105611865,0.0,502.4994128577493,501.5573629408037,500.9554384515398,504.1521987683369
1.5000000000000009,-0.22017349942468326,0.44985407999121946,12.221119213848308,0.08505564094848239,0.04710097406247993,0.0,-0.48951316219249813,0.8632212129879886,3.441624890729866,-0.003988499407778373,-0.04966372154970069,0.0,449.32016775675044,450.42734996286123,449.99662912790154,448.14266998099293
1.560000000000001,-0.2506150141012845,0.5035693877884647,12.432611197309349,0.08623360830040827,0.04561316247597791,0.0,-0.5250327099543942,0.927351264880482,3.607567417285639,0.00790786602042308,-0.06429839692202242,0.0,470.0300934642832,468.8926828084938,469.56043793069506,470.4824407232936
1.620000000000001,-0.2829893206832187,0.5608617043652181,12.650631564460653,0.08747109629675087,0.04174333982268408,0.0,-0.5537412569907147,0.9824942937220987,3.659598974034534,-0.002935836104787518,-0.06560208607673318,0.0,435.10219506212405,434.98985107735007,436.5412839806749,435.6353771299464
1.680000000000001,-0.3169759067199835,0.6213732250350503,12.870573366586301,0.08728406621416074,0.042057968183108585,0.0,-0.5791555825653448,1.0345221708535859,3.671738766821047,-0.004502253421030337,-0.044185375572396615,0.0,422.48663432513473,424.326695636048,422.50327877399246,422.3682633989598
1.740000000000001,-0.3526513444480867,0.6852861021192082,13.094489441435066,0.08749154601772435,0.04770754443338632,0.0,-0.610571075592617,1.0958841870765825,3.7916769118753257,-0.013367329656949345,-0.01380193544542186,0.0,456.13676810020894,458.55637170447653,457.87717269926935,457.1714311278876
1.8000000000000012,-0.3903807520470346,0.7530087177766281,13.32709578956171,0.08672298190928984,0.04688800219746536,0.0,-0.6469632194364653,1.1613848634140254,3.961276151467513,-0.016903407752487117,-0.01657324567219118,0.0,473.1485891144406,472.93529202091037,473.7299977524986,473.4581247813598
1.8600000000000012,-0.43037798993410215,0.824777292983022,13.571404718270408,0.08718673742693639,0.05240049764881061,0.0,-0.6869361373985745,1.2308504258114787,4.181486281581073,-0.004731985981060339,-0.04574239093320951,0.0,489.7911943017861,487.6167328087313,489.4519577084213,490.35714055737037
1.9200000000000013,-0.4728473453998484,0.9007412321056631,13.828496755038785,0.0994700241761386,0.04967429333799078,0.0,-0.7283500948056632,1.3026986810766286,4.3872791905998145,-0.044784381536986356,-0.04503442084364065,0.0,486.8618910238039,486.9138547046219,488.4807197579479,485.48451715995105
1.9800000000000013,-0.5176676083717475,0.981044264011528,14.09588681949453,0.09854156064129249,0.053940941329316594,0.0,-0.7661245829906954,1.373872059515605,4.525124014324438,-0.03140815783852862,-0.07517754579215588,0.0,470.8068593333107,468.4666938396711,467.37651835426016,468.4172237489992
2.0400000000000014,-0.5646482721428652,1.0652681046189099,14.368229188119102,0.09838419069713034,0.054002756326271495,0.0,-0.7998821540376192,1.43352709783968,4.552818050439135,-0.018162009565673765,-0.05292295509707547,0.0,435.0734951109034,436.92945509303564,434.8686052932157,435.9766984908579
2.1000000000000014,-0.6136881346686909,1.1531142033091089,14.642769899097486,0.09728437540488244,0.05398815264962131,0.0,-0.8347935498557342,1.4945287498918645,4.598335507995474,-0.019840372716896988,-0.07363570372666772,0.0,443.20582071167377,441.4973797030344,441.17521610229807,441.03664965455437
2.1600000000000015,-0.6649268944669544,1.244759093047306,14.921718259875039,0.09649244143682356,0.05694820436184411,0.0,-0.8734797209350577,1.5601568397939283,4.699473684333909,-0.028058918725715306,-0.10461582064560397,0.0,459.9500279733298,457.484007365889,460.71228252112024,460.06192277670516
2.2200000000000015,-0.7184658759135604,1.3402335705263115,15.205879308764963,0.09491775361660082,0.05100969185674309,0.0,-0.9105738496924114,1.6221131640371984,4.772290609133393,-0.025450892818243923,-0.11230141725917704,0.0,452.2235121725369,451.59404359381097,451.3977833696441,451.60806131975824
2.2800000000000016,-0.7742071336215347,1.4395307930976469,15.495739767516428,0.09771449424367162,0.05124393604435884,0.0,-0.9475039650218748,1.6879909810479117,4.889143197951659,-0.0038409599277404657,-0.14245252915028828,0.0,466.4896159182252,464.1160242934387,465.5639580069949,467.251960172836
2.3400000000000016,-0.8319596475344994,1.5424772811624752,15.788967873289709,0.10031723127481929,0.045018560276103514,0.0,-0.9770422703706609,1.7437500515663655,4.885129880696175,0.013436732320617827,-0.12691858891706018,0.0,427.54966323885657,428.8530849689126,429.0412362146737,430.50586165545843
2.4000000000000017,-0.891675455875152,1.64949721744269,16.08881261960985,0.1011302015111113,0.03739145192494231,0.0,-1.012540769675471,1.823553281788634,5.10870917257047,0.013737381208457945,-0.12806631035041313,0.0,498.2024646344889,498.1056595394992,498.1197185288677,498.14156890877643
2.4600000000000017,-0.9533892106413894,1.7614407171046194,16.40323763510549,0.10230636765722956,0.03142149081633061,0.0,-1.0438214776287762,1.9079031701928966,5.370883204897346,0.005928997794954863,-0.14365898080914496,0.0,511.747783006199,510.6227002759592,510.7230624739372,510.1656290519824
2.520000000000002,-1.0166739951778867,1.8779765298793838,16.72858119879871,0.10422500443593563,0.023162674894485313,0.0,-1.0648380035953415,1.9767312939020232,5.473399930479134,0.018476280491499582,-0.1515479212583176,0.0,468.40943149017227,467.77656390530103,465.8267823156216,466.8069661045584
2.580000000000002,-1.081088136031939,1.998879014564101,17.061903037753126,0.10802494791083284,0.014059933104817901,0.0,-1.0812902074497894,2.0536895432051114,5.636470160249026,-0.0007349441063678602,-0.15224056984742607,0.0,486.73925484037346,486.6678984132273,486.31304461786374,484.8715782639106
2.640000000000002,-1.1462912145238267,2.1244122088297064,17.404497666269517,0.10917887424566963,0.0070730187166443415,0.0,-1.0914113554064826,2.130750800125584,5.782591226507283,0.010115119869524038,-0.16953958431086733,0.0,484.0936438341366,482.76845016932003,481.8899471050111,482.7095096083568
2.700000000000002,-1.211958951703088,2.2546644989208073,17.756545619851668,0.11021093796262882,0.0017531403865405082,0.0,-1.0968993636598625,2.210985441949524,5.951427093628339,0.0016723105064964275,-0.1465799142485019,0.0,490.083788568107,491.7654392588557,491.27164908941853,490.6450128110702
2.760000000000002,-1.2778248292518217,2.3891324984954134,18.11320692768919,0.1103010183971076,6.276568575318608,0.0,-1.097932055876652,2.2712615659697333,5.937376208180737,0.0009293880800547013,-0.1405398088911886,0.0,437.56815042212145,438.0509374557662,436.4847358242135,436.4226860137523
2.820000000000002,-1.343628094519272,2.52702392938222,18.467258680074913,0.1129944349522427,6.268662049162463,0.0,-1.0949149556221245,2.325353312430632,5.864702492714997,-0.018101963645663598,-0.13370669254249376,0.0,417.53049375800134,418.1073116307742,418.21497203770167,416.55369528520947
2.880000000000002,-1.4090855407582485,2.6685563594488957,18.82007251988396,0.11730224144028778,6.2617396181208385,0.0,-1.0863925704422397,2.392718633245272,5.895516512718233,0.0061678453640793916,-0.14645915889396383,0.0,450.89481175080215,449.845783703839,449.72725022195806,451.6892472795646
2.940000000000002,-1.4739575706094066,2.813999688154526,19.172969847136994,0.1222778161592224,6.258533775224567,0.0,-1.075765432750056,2.4557718473569605,5.867763222390272,0.028507162877325208,-0.1735686188766487,0.0,433.1545694259216,430.84445909451335,431.739614213675,433.62068342007905
3.000000000000002,-1.5381675151732785,2.9630575223866087,19.5222510092991,0.1243670825206955,6.248226808960645,0.0,-1.0638119884346058,2.513002943108117,5.7754029576044035,0.020458645347878536,-0.1709881287164037,0.0,410.44470268961925,410.64236464792657,410.87571755923085,410.16156269885346
3.0600000000000023,-1.6014580684174615,3.115762184648882,19.867515801236596,0.12612035716952974,6.239517955741153,0.0,-1.0451620223185891,2.577270937279525,5.733602741665629,0.027291671241811675,-0.1584963780099439,0.0,426.0174190712841,427.0565701901257,426.37571318420413,426.9592738351117
3.1200000000000023,-1.6634444866410862,3.2724949758582498,20.21136405786409,0.13181318938404996,6.2326572364756885,0.0,-1.0204519268952268,2.647595158660329,5.727899418187721,0.048184039741294205,-0.14182759451593754,0.0,437.2654618229909,438.62973332103854,437.39840387680346,439.13578305031325
3.1800000000000024,-1.72376374379172,3.433753479728023,20.55647374680182,0.13601418388885023,6.230656448863227,0.0,-0.990037220258326,2.7280157750796827,5.775363444810503,0.034388774986437914,-0.171001902473369,0.0,455.36790957053785,453.0064485918301,456.80180838587376,455.7012131671132
3.2400000000000024,-1.782094233476252,3.6001367865075693,20.906135686130387,0.13812804456719885,6.220637758379052,0.0,-0.9533204133988528,2.8181823107513004,5.879390340379428,0.03044918832848411,-0.16668818706438246,0.0,473.0765273690739,473.38300360941,473.4370807661206,473.1341638730626
3.3000000000000025,-1.837748839465532,3.772583194758634,21.266414571339784,0.1422429898080857,6.2152385218113935,0.0,-0.901223804528988,2.930275483098165,6.128370921887578,0.0458622568484672,-0.14435865248290516,0.0,515.253843000968,516.8100986373554,515.7278072725558,516.8158689369701
3.3600000000000025,-1.8906773186085284,3.9507242461140315,21.63380688710601,0.14570436546884746,6.207016158477941,0.0,-0.8623510492051214,3.0079972679876117,6.117964405188994,0.053967762565825264,-0.13820154075365987,0.0,442.78500605715,443.27243424157933,441.12652954981746,441.7969747757278
3.4200000000000026,-1.9410098548902683,4.133823697548106,22.00218579467163,0.15038852139883208,6.200461763478771,0.0,-0.814822458731314,3.0956728080718396,6.16089601672781,0.03953981201072618,-0.1538926812585186,0.0,458.9828706611813,457.7170320340281,460.813728786396,459.6729756682073
3.4800000000000026,-1.9884245209279527,4.322158931400043,22.372416169521156,0.1559936672914093,6.193713258674425,0.0,-0.7650877217767182,3.1826126156999592,6.179778297093673,0.018607165236005026,-0.17240411596095634,0.0,453.1479881027462,451.63322003300493,453.8689186243735,452.18580472421155
3.5400000000000027,-2.0325253106464536,4.516134777599881,22.745953805269195,0.15807919607438148,6.186102317188533,0.0,-0.7042388599640731,3.2832823887191047,6.270797693324218,0.028257529298588577,-0.19175576654241255,0.0,476.2459872683393,474.7345423500879,475.1947821434405,475.9341113768405
3.6000000000000028,-2.072969237350555,4.715933948979951,23.123320275392462,0.16390135724210708,6.176054480587858,0.0,-0.642979760643734,3.3771002985105185,6.307603368303716,0.04934290114267331,-0.17967757404093682,0.0,459.00368007209187,459.9284841570394,460.56890535506705,462.2344617943562
3.660000000000003,-2.109826850525412,4.921044244680816,23.500391289989295,0.1682891413565999,6.167097515636547,0.0,-0.5848745087647101,3.4602109456940315,6.261469123493212,0.06128435854254251,-0.19572083155392636,0.0,435.0754462379655,433.69565012909834,434.9494380744576,435.950579966043
3.720000000000003,-2.1427567710602955,5.131600408793974,23.87703485469387,0.17199598395423799,6.155448069948257,0.0,-0.5117451268476243,3.558536204264091,6.292871121532598,0.062323326762012715,-0.19335848834995908,0.0,460.0867214414074,460.23810031752794,459.2747309695205,459.35973216231474
3.780000000000003,-2.171469697933482,5.347649355682362,24.252664124010128,0.18772746671037321,6.147580402196592,0.0,-0.444702428372871,3.644358984880921,6.227885833857828,0.02316925474306156,-0.1733582529686694,0.0,428.8251869628071,430.4861005381125,431.5818653328601,428.2652445814164
3.840000000000003,-2.1953354516769603,5.569985207796736,24.629250576494655,0.19068522541404587,6.137167186526483,0.0,-0.3498473463202906,3.76688268881617,6.324115295992205,0.03573695348949128,-0.174368827743583,0.0,480.89547203364117,480.792395173345,480.93355672588166,481.88485270628286
3.900000000000003,-2.2140694528711626,5.79872099206807,25.006466140226234,0.1928812681945704,6.127519732351182,0.0,-0.2738274064410326,3.857758346709352,6.24991229426115,0.03730435140592272,-0.18553013222419765,0.0,428.97043576243897,427.9894039817504,429.019815225939,429.15355687009156
3.960000000000003,-2.227959918897425,6.033079757075476,25.379985606023286,0.19662309619743468,6.117218812351908,0.0,-0.18831793909842445,3.954428105939268,6.200677809549322,0.022618336314907957,-0.17667405543584264,0.0,436.52244941943803,437.2281581994259,437.39887654553877,436.1742128566645
4.020000000000002,-2.2363821015561665,6.273466475897079,25.751502003703287,0.19850874482196534,6.10809978106327,0.0,-0.09162328488238997,4.058477581320914,6.1829927770963,0.029472181692041126,-0.16448820169590203,0.0,447.59680998730613,448.55934759658317,446.23614044772756,446.79551479624234
4.080000000000001,-2.238132120585116,6.52089377647427,26.125820742079178,0.2020174026029231,6.099248881840261,0.0,0.034089746036306316,4.189147958255275,6.293211837823279,0.04277304195183375,-0.15456948696674688,0.0,487.10766228617706,487.82681751573944,487.3245192216902,488.3183090467981
4.14,-2.233735808733632,6.774544290674499,26.498610531368683,0.20476816056817615,6.1064526576691875,0.0,0.11220310429464331,4.266084539157405,6.133796169724198,0.0464272439225339,-0.1112867789288732,0.0,400.60911590017054,404.5062529189742,400.09400752608406,400.4279964896213
4.199999999999998,-2.2245126297214104,7.033044657263882,26.86287487044639,0.2079568852621012,6.099777664974976,0.0,0.19581581733820147,4.3508043160502625,6.008735191363408,0.03816928721755972,-0.11118081852294792,0.0,412.24506593829335,412.242410181122,412.4794266044817,411.7505325774436
4.259999999999997,-2.210010711565809,7.296847739866129,27.220553357658645,0.21173239469091865,6.099310771764941,0.0,0.2877222413436915,4.442848619536329,5.91409102161275,0.05037364068985458,-0.08507001415580362,0.0,420.0137831895455,422.26307709926175,422.2037094671346,423.25672779449246
4.319999999999996,-2.1885245209536164,7.56790508405079,27.580081616063225,0.231480658711126,6.094398144396916,0.0,0.42877782717086943,4.594194747197202,6.068164559261529,0.09399002084698924,-0.08132785392745195,0.0,499.98266249503433,500.25040198971294,499.95632439465703,503.12751937152706
4.379999999999995,-2.1596956716627025,7.846942340057634,27.94249134347775,0.2374648010233793,6.090082478884781,0.0,0.5325553036875852,4.707391459034562,6.011978825990265,0.0993323764714604,-0.07421438701232931,0.0,439.50205829486663,440.0863438056319,437.8122725818645,438.2646181602871
4.439999999999993,-2.124463796007714,8.132972193144338,28.30200490453277,0.24488036849033,6.086155138609918,0.0,0.6421598444367005,4.827400007956772,5.971447007113342,0.08486089474198526,-0.06738339920412492,0.0,443.4469491031931,444.0038757694817,446.08340359041955,444.90737146528664
4.499999999999992,-2.082010004118039,8.42700970967576,28.661839556378858,0.25448331204821084,6.082681524461492,0.0,0.773168000637426,4.9744390371363085,6.021988815969722,0.10695829870224119,-0.060231078105936656,0.0,474.56680139049774,475.11280016159293,473.7827775400352,475.4857066748834
4.559999999999991,-2.0317796782676023,8.729856623898414,29.024020110800635,0.260957358899522,6.084941007687515,0.0,0.9008305548665618,5.1207727985952385,6.049969570013089,0.1086259762336215,-0.08800672053164203,0.0,471.34338070508784,469.1878989030801,469.1503141309644,469.28929752699656
4.6199999999999894,-1.973955749477503,9.04151193408601,29.387592255530524,0.2682853082844465,6.079975623432489,0.0,1.0269835533465692,5.268086965701167,6.068270252270231,0.11735947149838552,-0.08294278975491906,0.0,468.46206747847896,468.85004468477365,467.66359595299133,468.3538777669306
4.679999999999988,-1.9091019678570826,9.361299827241018,29.749274328537695,0.2757913933662284,6.075807025036383,0.0,1.135133291095742,5.391943218687627,5.987610667032761,0.10859673610980612,-0.09406288657417035,0.0,438.0758181409652,437.14356202692164,437.97195378563504,437.2542337385377
4.739999999999987,-1.8379517507566243,9.688285116559513,30.104893293204434,0.2894692131991956,6.071713119353722,0.0,1.2368538503572282,5.508439170440415,5.8661801892958305,0.1367367793185628,-0.10895386467332124,0.0,423.5626566584151,422.2706621836541,424.0568611684338,426.4812243324085
4.799999999999986,-1.7599663760791069,10.023307739119161,30.45613808842323,0.2978339820495952,6.06641360446876,0.0,1.3630123106001797,5.6593884118820075,5.841292496663563,0.1400866548581573,-0.12240072665421332,0.0,458.3823013952326,457.3010949142815,456.6994681355459,456.98368785649876
4.859999999999984,-1.6746527956323989,10.367048522643175,30.804365110511075,0.30789633023245777,6.059689443634927,0.0,1.481269788598403,5.799204258244194,5.765794192846623,0.12473303575137651,-0.1148935928377713,0.0,441.09790640333574,441.70455766871623,443.2533896178179,442.00637585097144
4.919999999999983,-1.5823356749378708,10.719062217453873,31.147178005871048,0.32515480214664105,6.053791468036545,0.0,1.5963519629076866,5.935703903920041,5.660664815404919,0.08926307820415853,-0.12709066573924474,0.0,433.63966810419595,432.6003918320167,434.6170632947857,431.6448727500832
4.979999999999982,-1.4816606270867212,11.081439464002793,31.489402307715288,0.3344397877343992,6.066612652322789,0.0,1.7578778498752188,6.143990959340723,5.745535385209352,0.06631527489991695,-0.07874306204426666,0.0,495.43114622096954,498.9645487618553,496.43459961498263,494.752151565728
5.0399999999999805,-1.3726831731924214,11.454716191301184,31.831706802276614,0.3384144173864634,6.064554321990556,0.0,1.8748214276041257,6.29860680771854,5.664470613915917,0.06607744309846034,-0.09787099037048685,0.0,446.8454224553985,445.27693852478774,444.5446874412792,444.5284481916882
